日期,ndcg,mrr,kendall_tau_distance
2010-09-17,1.0,1.0,0
2010-09-20,1.0,1.0,0.0
2010-09-22,1.0,1.0,0.0
2010-09-29,1.0,1.0,0
2010-10-05,1.0,1.0,0.0
2010-10-08,0.7766033905224808,0.25,0.6666666666666666
2010-10-11,0.9226334242957992,0.25,0.6666666666666666
2010-10-15,1.0,1.0,0.0
2010-10-16,0.8721819972457147,0.5,0.3
2010-10-18,0.8435561829060735,0.5,0.4666666666666667
2010-10-22,0.7602833396362747,0.5,0.5238095238095238
2010-10-25,0.9447357693791455,0.5,0.4
2010-10-26,0.8238589921095977,0.5,0.3333333333333333
2010-10-27,0.9780358622976885,1.0,0.3333333333333333
2010-10-29,0.7950168839454482,0.2,0.6666666666666666
2010-11-02,0.7029778012972958,0.3333333333333333,0.6
2010-11-03,0.7185124781383996,0.3333333333333333,0.5714285714285714
2010-11-22,0.7263904032146309,0.2,0.7333333333333333
2010-12-17,0.7458049851541294,0.5,0.5714285714285714
2010-12-18,0.7084632323712579,0.16666666666666666,0.3241106719367589
2010-12-19,0.7357545555769893,0.045454545454545456,0.3241106719367589
2010-12-25,0.7387582142537733,0.043478260869565216,0.3115942028985507
2010-12-28,0.7523509168907215,0.043478260869565216,0.2463768115942029
2010-12-29,0.7353132055578186,0.041666666666666664,0.30333333333333334
2011-01-03,0.7267421604598099,0.041666666666666664,0.3569230769230769
2011-01-09,0.7144847878222674,0.03571428571428571,0.43386243386243384
2011-01-10,0.7635552883704849,0.5,0.4088669950738916
2011-01-21,0.7305797339898524,0.034482758620689655,0.43103448275862066
2011-01-22,0.7009532243808603,0.04,0.42528735632183906
2011-01-23,0.7029298860326636,0.04,0.4129032258064516
2011-01-26,0.7457334642673009,0.037037037037037035,0.335978835978836
2011-01-28,0.7445010303423664,0.037037037037037035,0.3793103448275862
2011-01-31,0.7835397817149541,0.03571428571428571,0.3586206896551724
2011-02-03,0.7802545896039365,0.034482758620689655,0.3978494623655914
2011-02-05,0.7944541418678179,0.03225806451612903,0.3768939393939394
2011-02-08,0.6100280021171388,0.034482758620689655,0.42424242424242425
2011-02-10,0.6325929838602972,0.06666666666666667,0.46167557932263814
2011-02-12,0.7393676190729158,0.03125,0.45811051693404636
2011-02-14,0.5939547959720006,0.07692307692307693,0.4356060606060606
2011-02-19,0.7934538696315654,0.09090909090909091,0.5128205128205128
2011-02-21,0.7965389133267056,0.08333333333333333,0.5274725274725275
2011-02-22,0.7999430375750911,0.07692307692307693,0.5238095238095238
2011-02-25,0.8739237065130488,0.1111111111111111,0.5454545454545454
2011-02-26,0.8567496292351955,0.09090909090909091,0.5757575757575758
2011-03-01,0.8537859255323792,0.08333333333333333,0.5641025641025641
2011-03-21,0.8016511335893012,0.5,0.5454545454545454
2011-03-22,0.9265813028301706,1.0,0.45454545454545453
2011-03-23,0.8196092432147744,0.5,0.5256410256410257
2011-03-25,0.7849655545355861,0.16666666666666666,0.36363636363636365
2011-03-26,0.8078541559746617,0.3333333333333333,0.4666666666666667
2011-03-27,0.8268677144059816,0.25,0.4666666666666667
2011-03-30,0.9046605751387105,0.25,0.4
2011-03-31,0.9089184294302137,0.25,0.38095238095238093
2011-04-01,0.8771768959931134,0.2,0.3333333333333333
2011-04-02,0.8733675264921336,0.16666666666666666,0.39285714285714285
2011-04-04,0.878226750532845,0.25,0.4
2011-04-07,0.8000592197093913,0.5,0.5
2011-04-08,1.0,1.0,0.0
2011-04-09,0.7564148732321252,0.16666666666666666,0.6666666666666666
2011-04-10,0.7753311653133091,0.14285714285714285,0.7142857142857143
2011-04-11,0.7480859682469855,0.25,0.5833333333333334
2011-04-12,0.7693018494305743,0.5,0.47619047619047616
2011-04-13,0.6937463970707825,0.3333333333333333,0.8333333333333334
2011-04-14,0.8165813309823339,0.25,0.32142857142857145
2011-04-16,0.9274900969878941,0.16666666666666666,0.6
2011-04-17,0.8695439411971672,0.14285714285714285,0.7142857142857143
2011-04-19,0.8440529683088984,0.125,0.75
2011-04-20,0.6847098943895931,0.2,0.8214285714285714
2011-04-22,0.64256944061198,0.16666666666666666,0.8571428571428571
2011-04-24,0.6487073746869368,0.16666666666666666,0.8214285714285714
2011-05-01,0.9531190161248198,1.0,0.6190476190476191
2011-05-03,0.9441977108010159,1.0,0.4444444444444444
2011-05-04,0.9219347074289055,1.0,0.4090909090909091
2011-05-08,0.8367672273250978,0.2,0.4727272727272727
2011-05-09,0.8504076307332924,0.14285714285714285,0.37142857142857144
2011-05-10,0.814931523817477,0.16666666666666666,0.41904761904761906
2011-05-11,0.7685365723612435,0.3333333333333333,0.35294117647058826
2011-05-12,0.9254212102098837,0.1,0.45454545454545453
2011-05-16,0.8328819641485334,0.125,0.4393939393939394
2011-05-17,0.7950836283732627,0.3333333333333333,0.3626373626373626
2011-05-18,0.9692016312733419,1.0,0.09523809523809523
2011-05-20,0.8310843349122149,0.2,0.4
2011-05-22,0.7802709253544019,0.25,0.38095238095238093
2011-05-23,0.8070146614141109,0.2,0.35714285714285715
2011-05-24,0.9305733614021826,0.14285714285714285,0.3111111111111111
2011-05-25,0.9653590423794894,0.14285714285714285,0.24444444444444444
2011-05-26,0.9212986440355464,0.14285714285714285,0.3333333333333333
2011-05-27,0.9061266770197599,0.5,0.17857142857142858
2011-05-29,0.7735360158865608,0.5,0.2857142857142857
2011-05-30,0.8336977781000784,0.25,0.32142857142857145
2011-06-01,0.9478861546548416,1.0,0.30303030303030304
2011-06-02,0.9362371618025844,1.0,0.2909090909090909
2011-06-03,0.7820147250525589,0.16666666666666666,0.4
2011-06-06,0.8181054583584133,0.2,0.35555555555555557
2011-06-07,0.7621400949050899,0.16666666666666666,0.43636363636363634
2011-06-08,0.7797387346170301,0.1111111111111111,0.4358974358974359
2011-06-10,0.8972420556341428,1.0,0.37362637362637363
2011-06-11,0.7461068588695631,0.125,0.6
2011-06-13,0.7630369975845157,0.5,0.509090909090909
2011-06-18,0.7979446325817682,0.1111111111111111,0.5111111111111111
2011-06-19,0.8037663216959873,0.1,0.509090909090909
2011-06-20,0.9351043853776987,1.0,0.4175824175824176
2011-06-21,0.9103297674836546,1.0,0.46153846153846156
2011-06-23,0.7298689415446831,0.125,0.6388888888888888
2011-06-24,0.7786726754123547,0.5,0.5333333333333333
2011-06-25,0.7374424951162311,0.3333333333333333,0.5777777777777777
2011-06-28,0.7857078312239975,0.14285714285714285,0.5238095238095238
2011-06-30,0.9009407221869578,1.0,0.5
2011-07-01,0.7635536436692547,0.14285714285714285,0.6071428571428571
2011-07-02,0.7554971029517895,0.125,0.5357142857142857
2011-07-03,0.7137798484491943,0.125,0.6071428571428571
2011-07-04,0.9299314892737215,1.0,0.5
