日期,ndcg,mrr,kendall_tau_distance
2016-07-05,0.8166446411458896,0.16666666666666666,0.34545454545454546
2016-07-06,0.8599195176760831,0.1,0.4083333333333333
2016-07-07,0.8071875190521647,0.0625,0.4492753623188406
2016-07-08,0.782536340707514,0.047619047619047616,0.41534391534391535
2016-07-09,0.815169191065444,0.1,0.33986928104575165
2016-07-10,0.8918523649685784,0.2,0.3157894736842105
2016-07-11,0.890127969220315,0.07142857142857142,0.3386243386243386
2016-07-12,0.7823118818801765,0.03225806451612903,0.40169133192389006
2016-07-13,0.795751100127294,0.034482758620689655,0.39806763285024155
2016-07-14,0.764496365655169,0.034482758620689655,0.4477335800185014
2016-07-15,0.8085302060884737,0.3333333333333333,0.4129979035639413
2016-07-16,0.7850151252444132,0.024390243902439025,0.444947209653092
2016-07-17,0.89245956292348,0.025,0.43033381712626995
2016-07-18,0.8458542239608817,0.04,0.4214029697900666
2016-07-19,0.7829104808321594,0.03125,0.3928884986830553
2016-07-20,0.77839377818274,0.024390243902439025,0.37873873873873876
2016-07-21,0.7772378140972748,0.02857142857142857,0.3743271221532091
2016-07-22,0.7921777960898411,0.030303030303030304,0.3800714053878611
2016-07-23,0.8257066694848052,0.018867924528301886,0.3654054054054054
2016-07-24,0.8506018997143086,0.01639344262295082,0.35864135864135865
2016-07-25,0.830386079969817,0.023255813953488372,0.33527435610302353
2016-07-26,0.7997331774483168,0.015873015873015872,0.35346121768140115
2016-07-27,0.7829511076520432,0.010638297872340425,0.4015012510425354
2016-07-28,0.7714817363574948,0.010309278350515464,0.3886868686868687
2016-07-29,0.7729580003511286,0.019230769230769232,0.37595959595959594
2016-07-30,0.8716452471173582,0.017857142857142856,0.35800344234079173
2016-07-31,0.868952751745491,0.017857142857142856,0.3783857729138167
2016-08-01,0.7805618643372547,0.022222222222222223,0.38745704467353953
2016-08-02,0.7501316774940837,0.022727272727272728,0.3534361851332398
2016-08-03,0.7868188898683854,0.03125,0.326383319967923
2016-08-04,0.7984127192870298,0.024390243902439025,0.31820353559483994
2016-08-05,0.750460753473764,0.024390243902439025,0.3374710709025878
2016-08-06,0.7460769515422395,0.034482758620689655,0.33755274261603374
2016-08-08,0.7894189997504801,0.02702702702702703,0.3261160117615611
2016-08-09,0.7681708407466001,0.02564102564102564,0.3442982456140351
2016-08-10,0.7723356709430135,0.020833333333333332,0.3538083538083538
2016-08-11,0.7609049853518057,0.019230769230769232,0.39076576576576577
2016-08-12,0.7365549092115635,0.0196078431372549,0.38946975354742347
2016-08-13,0.7855419666944004,0.03225806451612903,0.38348516015280637
2016-08-14,0.8096766740618888,0.03571428571428571,0.3732933732933733
2016-08-15,0.8055702590894107,0.02040816326530612,0.37390797903319745
2016-08-16,0.7879468157099156,0.00909090909090909,0.3825492935879522
2016-08-17,0.8128267124907718,0.019230769230769232,0.36897001303780963
2016-08-18,0.7796570164686321,0.02,0.3914348925410872
2016-08-19,0.8387513793237815,0.2,0.3825696316262354
2016-08-20,0.8731363809458256,0.011764705882352941,0.400271831464492
2016-08-22,0.8739548292460911,0.011111111111111112,0.40366402732494955
2016-08-23,0.7923995384806068,0.019230769230769232,0.3995085995085995
2016-08-24,0.8603401050927448,0.02,0.3891891891891892
2016-08-25,0.7830227884242724,0.02127659574468085,0.4066722268557131
2016-08-26,0.7606744644124177,0.021739130434782608,0.38365817091454274
2016-08-27,0.8677176383091747,0.030303030303030304,0.37468452727625706
2016-08-28,0.8467639001827321,0.02564102564102564,0.3712164477441462
2016-08-29,0.7764953005943065,0.022222222222222223,0.37528604118993136
2016-08-30,0.8028409937847839,0.016129032258064516,0.3657042869641295
2016-08-31,0.8019963251072916,0.01639344262295082,0.3768634466308885
2016-09-01,0.8676997664105247,0.010869565217391304,0.3987603305785124
2016-09-02,0.8441189044121241,0.019230769230769232,0.39911111111111114
2016-09-03,0.880635882685471,0.2,0.40557110489137677
2016-09-04,0.8522467087063137,0.009433962264150943,0.42619672540932385
2016-09-05,0.8118344258464425,0.016666666666666666,0.4148776298840704
2016-09-06,0.797702029319526,0.01818181818181818,0.38787333932674056
2016-09-07,0.782690123138257,0.015873015873015872,0.37269721303731695
2016-09-08,0.7890530021673517,0.02040816326530612,0.3713507625272331
2016-09-09,0.8079509158418804,0.022222222222222223,0.37422222222222223
2016-09-10,0.8067129310141467,0.02631578947368421,0.3752066115702479
2016-09-11,0.8548526916688579,0.012345679012345678,0.3697478991596639
2016-09-12,0.7600832887967405,0.019230769230769232,0.36572692095080156
2016-09-13,0.7548425335172,0.01818181818181818,0.3630593462392891
