日期,ndcg,mrr,kendall_tau_distance
2017-05-06,0.9492666868476305,0.5,1.0
2017-05-07,0.9317283689052366,0.16666666666666666,0.47619047619047616
2017-05-08,0.8912949281566612,0.14285714285714285,0.42857142857142855
2017-05-09,0.9180589492863024,0.3333333333333333,0.2
2017-05-10,0.9802421891839852,1.0,0.2
2017-05-11,0.8072416168456102,0.1,0.48188405797101447
2017-05-12,0.7959629723636888,0.16666666666666666,0.4945054945054945
2017-05-13,0.9160951952442729,0.3333333333333333,0.2878787878787879
2017-05-14,0.8927977592574725,0.3333333333333333,0.2857142857142857
2017-05-17,0.8265474384908155,0.16666666666666666,0.5333333333333333
2017-05-18,0.8608460601645538,0.2,0.39285714285714285
2017-05-23,0.8340227759982124,0.2,0.4642857142857143
2017-05-24,0.8379170082641637,0.1111111111111111,0.525
2017-05-25,0.6451067864747946,0.125,0.6212121212121212
2017-05-26,0.7065814124259439,0.1,0.6888888888888889
2017-05-28,0.7038143141181025,0.16666666666666666,0.6666666666666666
2017-05-29,0.734548294837302,0.5,0.5555555555555556
2017-05-30,0.7263217220068452,0.125,0.5384615384615384
2017-05-31,0.7910122072146858,0.5,0.4444444444444444
2017-06-01,0.8136174393399918,0.3333333333333333,0.4166666666666667
2017-06-02,0.815030865700811,0.25,0.4642857142857143
2017-06-04,0.8440735438511543,0.3333333333333333,0.5
2017-06-06,0.7975133348870079,0.5,0.4
2017-06-07,0.9555786171271045,1.0,0.4
2017-06-08,0.9812649870439488,1.0,0.26666666666666666
2017-06-09,0.9145958909680187,0.2,0.2777777777777778
2017-06-10,0.978665784533606,1.0,0.26666666666666666
2017-06-13,0.953654678631422,1.0,0.3
2017-06-21,0.9828146938916233,0.5,0.2
2017-06-22,0.9752473156398263,1.0,0.3
2017-06-26,0.9140438872559645,0.25,0.3333333333333333
2017-06-29,0.97297525769997,1.0,0.23809523809523808
2017-07-01,0.8563249517402075,0.3333333333333333,0.5333333333333333
2017-07-03,0.7547968711740317,0.5,0.42857142857142855
2017-07-05,0.9776377824996787,1.0,0.26666666666666666
2017-07-12,0.9597466701678088,1.0,0.26666666666666666
2017-07-13,0.9357633213565523,1.0,0.2857142857142857
2017-07-16,0.8084205215282699,0.5,0.4
2017-07-17,0.7932134967457659,0.3333333333333333,0.4
2017-07-19,0.9352161073412488,1.0,0.2857142857142857
2017-07-20,0.873326284034704,0.25,0.32142857142857145
2017-07-24,0.9441203124089246,1.0,0.25
2017-07-27,0.9487767782251959,1.0,0.21428571428571427
2017-07-29,0.9486186317185687,1.0,0.28888888888888886
2017-07-31,0.9727942303133499,0.5,0.23636363636363636
2017-08-01,0.9407280146679952,0.5,0.26666666666666666
2017-08-02,0.8956581118226024,0.3333333333333333,0.3090909090909091
2017-08-04,0.8198594388343957,0.5,0.3090909090909091
2017-08-07,0.9414029902410149,1.0,0.25757575757575757
2017-08-08,0.8563049566168427,0.5,0.26373626373626374
2017-08-09,0.8730061526888394,0.5,0.2948717948717949
2017-08-15,0.6970428149637973,0.3333333333333333,0.4222222222222222
2017-08-18,0.6940327882178658,0.2,0.45454545454545453
2017-08-26,0.7127530880575281,0.1111111111111111,0.45454545454545453
2017-08-27,0.8349537659454873,0.16666666666666666,0.41818181818181815
2017-08-28,0.8868730947389071,1.0,0.4
2017-08-31,0.955264242887557,1.0,0.3076923076923077
2017-09-01,0.9048156867911887,0.125,0.4444444444444444
2017-09-02,0.95468681027947,0.3333333333333333,0.3333333333333333
2017-09-05,0.827849736489821,0.14285714285714285,0.4722222222222222
2017-09-11,0.835257997846842,0.16666666666666666,0.2948717948717949
2017-09-12,0.9608387423322279,0.14285714285714285,0.27472527472527475
2017-09-13,0.8360272271911626,0.08333333333333333,0.3567251461988304
2017-09-14,0.8362109598554067,0.2,0.3181818181818182
2017-09-15,0.8108260738690284,0.5,0.32727272727272727
2017-09-18,0.9418200974277506,0.16666666666666666,0.37777777777777777
2017-09-20,0.9012533812644721,0.14285714285714285,0.36363636363636365
2017-09-22,0.9088535637698837,0.1111111111111111,0.3974358974358974
2017-09-25,0.8874124525999497,0.09090909090909091,0.38333333333333336
2017-09-26,0.8861814709537732,0.08333333333333333,0.39705882352941174
2017-09-27,0.8420454140850272,0.16666666666666666,0.4269005847953216
2017-09-28,0.8636213258791136,0.125,0.3736842105263158
2017-10-01,0.8597481109353384,0.08333333333333333,0.44166666666666665
2017-10-05,0.831816586724956,0.16666666666666666,0.41904761904761906
2017-10-11,0.8341649553133654,0.5,0.375
2017-10-12,0.870680042670478,0.1,0.38461538461538464
2017-10-16,0.8710343107361292,0.1,0.37142857142857144
2017-10-19,0.8756517194190379,0.1,0.34285714285714286
2017-10-20,0.8266225160071412,0.5,0.3142857142857143
2017-10-21,0.9030351165953379,0.125,0.358974358974359
2017-10-22,0.9086338168939737,0.5,0.31868131868131866
2017-10-23,0.8978538407930466,0.3333333333333333,0.3416666666666667
2017-10-24,0.8904561534770692,0.08333333333333333,0.375
2017-10-31,0.7685751705236602,0.14285714285714285,0.33088235294117646
2017-11-02,0.8814921272101881,0.25,0.3484848484848485
2017-11-03,0.9446755234262214,0.2,0.3076923076923077
2017-11-10,0.8582878743355122,0.1111111111111111,0.45454545454545453
2017-11-11,0.9026603979780015,0.1,0.41025641025641024
2017-11-13,0.8734001445385339,0.3333333333333333,0.3516483516483517
2017-11-14,0.7585073249770202,0.14285714285714285,0.48484848484848486
2017-11-16,0.8503388009020648,0.1111111111111111,0.4393939393939394
2017-11-17,0.9350547642812895,0.5,0.32967032967032966
2017-11-20,0.7996109844781147,0.1,0.42857142857142855
2017-11-21,0.8054204209435856,0.07692307692307693,0.42483660130718953
2017-11-26,0.838337836933299,0.09090909090909091,0.46153846153846156
2017-11-30,0.8935112404580768,0.08333333333333333,0.3904761904761905
2017-12-01,0.9542997718108189,1.0,0.34285714285714286
2017-12-03,0.838337836933299,0.09090909090909091,0.46153846153846156
2017-12-04,0.8405978347270348,0.08333333333333333,0.4380952380952381
2017-12-07,0.8588981049776047,0.09090909090909091,0.42857142857142855
2017-12-14,0.8577971678122768,0.5,0.34285714285714286
2017-12-18,0.9287320371767953,1.0,0.38461538461538464
2017-12-19,0.8953898131185479,0.1,0.41025641025641024
2017-12-20,0.90028501413156,0.08333333333333333,0.3904761904761905
2017-12-21,0.8198922979884872,0.07692307692307693,0.4083333333333333
2017-12-23,0.805728199305577,0.07142857142857142,0.4264705882352941
2017-12-29,0.8076247773584613,0.07142857142857142,0.39869281045751637
2017-12-30,0.8216575329293497,0.0625,0.4
2018-01-03,0.7702013761887279,0.1,0.41911764705882354
2018-01-09,0.847632261133957,0.1111111111111111,0.45054945054945056
2018-01-11,0.8125058103928614,0.1,0.47619047619047616
2018-01-16,0.8440123027276065,0.09090909090909091,0.425
2018-01-24,0.8174097356622988,0.09090909090909091,0.44166666666666665
2018-01-26,0.8178604437557287,0.09090909090909091,0.4338235294117647
2018-02-04,0.829455893356643,0.08333333333333333,0.4117647058823529
2018-02-12,0.742197775149571,0.2,0.39869281045751637
2018-02-13,0.7287961214845247,0.2,0.4083333333333333
2018-02-18,0.8189531768824063,0.5,0.39166666666666666
2018-02-20,0.818652519001715,0.5,0.38235294117647056
2018-02-26,0.8341957709851454,0.5,0.38235294117647056
2018-03-01,0.8240129874516853,0.09090909090909091,0.41911764705882354
2018-03-04,0.822277009948183,0.09090909090909091,0.4411764705882353
2018-03-07,0.8069518954798653,0.09090909090909091,0.41911764705882354
2018-03-11,0.8251733517513289,0.07692307692307693,0.38596491228070173
2018-03-12,0.8280712020256921,0.07142857142857142,0.4052631578947368
2018-03-13,0.7488330707340701,0.14285714285714285,0.3593073593073593
2018-03-20,0.8129697376061013,0.07692307692307693,0.39766081871345027
2018-03-23,0.8048438655249497,0.3333333333333333,0.38596491228070173
2018-03-27,0.8082273063175587,0.07692307692307693,0.39766081871345027
2018-03-28,0.7865838411945935,0.3333333333333333,0.3684210526315789
2018-03-29,0.8251733517513289,0.07692307692307693,0.38596491228070173
2018-03-31,0.9463365914333851,0.14285714285714285,0.3416666666666667
2018-04-02,0.962952419264709,1.0,0.325
2018-04-03,0.8795138654788692,0.5,0.25735294117647056
2018-04-05,0.7167914064093167,0.14285714285714285,0.5777777777777777
2018-04-06,0.9190616864918412,1.0,0.4727272727272727
2018-04-10,0.9196641982833438,1.0,0.4444444444444444
2018-04-11,0.9693489611298981,1.0,0.36363636363636365
2018-04-13,0.8704874208673731,0.125,0.43636363636363634
2018-04-17,0.7610305382239668,0.1,0.5256410256410257
2018-04-27,0.7816743460584321,0.09090909090909091,0.5054945054945055
2018-04-30,0.8565955332519559,0.1,0.44871794871794873
2018-05-01,0.923570838457631,0.25,0.3161764705882353
2018-05-02,0.8812116861999507,0.09090909090909091,0.4065934065934066
2018-05-08,0.8833806285375296,0.3333333333333333,0.4
2018-05-09,0.9496035027873402,1.0,0.3717948717948718
2018-05-10,0.884469203393159,0.3333333333333333,0.2875816993464052
2018-05-11,0.9433678221540094,0.09090909090909091,0.31868131868131866
2018-05-12,0.9530945059883763,0.07692307692307693,0.275
2018-05-14,0.9564350116253146,0.07142857142857142,0.25735294117647056
2018-05-16,0.9451590275548107,0.3333333333333333,0.23684210526315788
2018-05-17,0.906230379633955,0.5,0.36363636363636365
2018-05-18,0.8698218902739083,0.14285714285714285,0.4666666666666667
2018-05-19,0.9099978635392403,0.125,0.4
2018-05-24,0.8723547259408423,0.125,0.43636363636363634
2018-05-25,0.8888472696678874,0.5,0.4175824175824176
2018-05-29,0.816892867183968,0.1,0.5128205128205128
2018-05-30,0.933662818416417,1.0,0.43956043956043955
2018-06-07,0.9237397295503378,0.07142857142857142,0.38235294117647056
2018-06-08,0.9242194994176731,0.06666666666666667,0.35294117647058826
2018-06-09,0.8890027186696782,0.5,0.29473684210526313
2018-06-10,0.7442888484275431,0.125,0.3473684210526316
2018-06-12,0.9035608756021967,0.3333333333333333,0.3391812865497076
2018-06-15,0.9481498542804422,0.07142857142857142,0.35294117647058826
2018-06-16,0.9478094539517818,0.06666666666666667,0.33986928104575165
2018-06-22,0.902026333809337,0.07142857142857142,0.4
2018-07-01,0.9057165708060946,0.06666666666666667,0.3897058823529412
2018-07-14,0.8707952015292811,0.5,0.43956043956043955
2018-07-20,0.7874828689909934,0.3333333333333333,0.45714285714285713
2018-07-22,0.784265718713679,0.25,0.3897058823529412
2018-07-23,0.9322908693700009,0.125,0.32748538011695905
2018-07-28,0.7572000621771331,0.16666666666666666,0.45714285714285713
2018-07-29,0.7611937472337381,0.2,0.4725274725274725
2018-08-03,0.8738012594498163,0.08333333333333333,0.4725274725274725
2018-08-04,0.8440015148303851,0.2,0.3464052287581699
2018-08-14,0.7956474045628044,0.08333333333333333,0.5054945054945055
2018-08-16,0.9504149389681587,1.0,0.37362637362637363
2018-08-27,0.7918325521688803,0.5,0.41025641025641024
2018-08-29,0.9087124443546356,0.09090909090909091,0.41025641025641024
2018-09-01,0.9666486606287554,1.0,0.3238095238095238
2018-09-02,0.777274523579141,0.2,0.34285714285714286
2018-09-05,0.882790365547505,0.3333333333333333,0.3974358974358974
2018-09-06,0.9745082757224968,0.2,0.3047619047619048
2018-09-07,0.9041433876956168,0.2,0.26143790849673204
2018-09-10,0.9671349925336513,0.5,0.358974358974359
2018-09-11,0.966769721693481,0.3333333333333333,0.25757575757575757
2018-09-12,0.9805753666184452,1.0,0.20833333333333334
2018-09-14,0.9061316694592382,0.25,0.24175824175824176
2018-09-15,0.8461464136914172,0.2,0.28205128205128205
2018-09-18,0.978254552840971,1.0,0.3333333333333333
2018-09-19,0.9874940468937695,1.0,0.2727272727272727
2018-09-21,0.9043752104113673,0.3333333333333333,0.37777777777777777
2018-09-25,0.963231545051558,1.0,0.2878787878787879
2018-09-28,0.9875439927887728,1.0,0.2909090909090909
2018-09-29,0.9036437827290491,0.5,0.25757575757575757
2018-10-01,0.8814393975862914,0.1,0.3
2018-10-02,0.9071995077575133,0.09090909090909091,0.26143790849673204
2018-10-04,0.826657023049419,0.14285714285714285,0.2761904761904762
2018-10-06,0.8320591506159942,0.125,0.26666666666666666
2018-10-07,0.837211993063955,0.1111111111111111,0.2647058823529412
2018-10-08,0.926138182277687,1.0,0.23391812865497075
2018-10-09,0.940056572720223,0.2,0.24761904761904763
