日期,ndcg,mrr,kendall_tau_distance
2020-01-04,1.0,1.0,0
2020-01-06,0.9338555391749258,0.3333333333333333,0.3333333333333333
2020-01-07,0.9092491827736972,0.2,0.6
2020-01-08,0.8987978179663866,0.16666666666666666,0.4666666666666667
2020-01-11,0.9110766465235534,0.3333333333333333,0.3333333333333333
2020-01-12,0.7433699429648022,0.14285714285714285,0.5238095238095238
2020-01-13,0.9711407937382626,1.0,0.26666666666666666
2020-01-14,0.9750154031632098,0.5,0.3090909090909091
2020-01-15,0.948669011419357,0.25,0.33088235294117646
2020-01-16,0.9439419053960059,0.125,0.37362637362637363
2020-01-17,0.7223063588390117,0.0625,0.625
2020-01-19,0.7978676364994869,0.09090909090909091,0.6545454545454545
2020-01-20,0.8110573015009767,0.16666666666666666,0.5416666666666666
2020-01-21,0.8257345460092389,0.3333333333333333,0.509090909090909
2020-01-22,0.7905991164582001,0.25,0.4393939393939394
2020-01-23,0.8899365308477486,0.5,0.4696969696969697
2020-01-24,0.8121948006326405,0.3333333333333333,0.4852941176470588
2020-01-26,0.7968624618875884,0.1,0.47435897435897434
2020-01-27,0.7867425921529486,0.5,0.3974358974358974
2020-01-28,0.7895151342216027,0.3333333333333333,0.3382352941176471
2020-01-29,0.7916165058164876,0.3333333333333333,0.35833333333333334
2020-01-31,0.7561854527483949,0.1,0.43956043956043955
2020-02-01,0.7062701620335404,0.06666666666666667,0.5333333333333333
2020-02-02,0.7800422053564197,0.07142857142857142,0.5619047619047619
2020-02-03,0.7771830667390156,0.125,0.49
2020-02-04,0.7872135201449789,0.07692307692307693,0.3866995073891626
2020-02-05,0.7731625203279846,0.043478260869565216,0.4492753623188406
2020-02-06,0.7024073586540837,0.037037037037037035,0.49507389162561577
2020-02-07,0.7457159299320681,0.034482758620689655,0.5383064516129032
2020-02-08,0.7678279096628284,0.0625,0.5327635327635327
2020-02-09,0.7632680716525623,0.06666666666666667,0.5733333333333334
2020-02-10,0.6638877968196285,0.1,0.535632183908046
2020-02-11,0.7020452836521794,0.2,0.54
2020-02-12,0.7481477382225641,0.2,0.45
2020-02-13,0.7801707493916854,0.05555555555555555,0.4666666666666667
2020-02-14,0.7372774035345726,0.16666666666666666,0.4817204301075269
2020-02-16,0.7634309647278235,0.06666666666666667,0.49206349206349204
2020-02-17,0.7152349231064776,0.25,0.4729064039408867
2020-02-18,0.7307240411965876,0.14285714285714285,0.4896551724137931
2020-02-19,0.719310216916325,0.125,0.47044334975369456
2020-02-20,0.7539411943452081,0.25,0.4962121212121212
2020-02-21,0.6951971315783919,0.1,0.4672268907563025
2020-02-22,0.7551273616883462,0.03333333333333333,0.5100806451612904
2020-02-23,0.82348349054359,0.03333333333333333,0.4444444444444444
2020-02-24,0.7811456844574245,0.25,0.41711229946524064
2020-02-25,0.8084093978254432,0.037037037037037035,0.46345811051693403
2020-02-26,0.7774500549936811,0.14285714285714285,0.36984126984126986
2020-02-27,0.7622020394685475,0.14285714285714285,0.38446969696969696
2020-02-28,0.8154898221844534,0.5,0.41889483065953653
2020-02-29,0.8174361902986123,0.058823529411764705,0.4236453201970443
2020-03-01,0.8022861669697431,0.038461538461538464,0.4298850574712644
2020-03-02,0.779064446461506,0.3333333333333333,0.4092741935483871
2020-03-03,0.7883689437466519,0.14285714285714285,0.41291291291291293
2020-03-04,0.7892724918188678,0.14285714285714285,0.373015873015873
2020-03-05,0.7558885431636947,0.030303030303030304,0.44761904761904764
2020-03-06,0.7741484712001436,0.3333333333333333,0.37786774628879893
2020-03-07,0.8366925357511736,0.05555555555555555,0.4015151515151515
2020-03-08,0.8235655114576984,0.058823529411764705,0.4153225806451613
2020-03-09,0.7905554372365088,0.3333333333333333,0.3977272727272727
2020-03-10,0.7974080086078529,0.2,0.37051282051282053
2020-03-11,0.8081270155652966,0.3333333333333333,0.33633633633633636
2020-03-12,0.7514613428067058,0.02564102564102564,0.4175475687103594
2020-03-13,0.7593711445949756,0.2,0.3871794871794872
2020-03-14,0.6859243472294253,0.027777777777777776,0.4346153846153846
2020-03-15,0.7859368525263983,0.043478260869565216,0.4
2020-03-16,0.7800248018587731,0.1111111111111111,0.3948896631823461
2020-03-17,0.7263372570817707,0.02564102564102564,0.4119601328903654
2020-03-18,0.8320100929618096,0.125,0.3717948717948718
2020-03-19,0.770557902529328,0.1111111111111111,0.3968705547652916
2020-03-20,0.799150577871489,0.25,0.38095238095238093
2020-03-21,0.7690847025588878,0.03333333333333333,0.5260504201680672
2020-03-22,0.7843312222281995,0.043478260869565216,0.48128342245989303
2020-03-23,0.7890869583285146,0.025,0.37315010570824525
2020-03-24,0.8140069553959123,0.08333333333333333,0.3077816492450639
2020-03-25,0.828125608209018,0.3333333333333333,0.39206349206349206
2020-03-26,0.8062062344026709,0.03333333333333333,0.45495495495495497
2020-03-27,0.7613977581322956,0.16666666666666666,0.39256678281068524
2020-03-28,0.7990286904951726,0.05555555555555555,0.4369747899159664
2020-03-29,0.7990094225233939,0.05555555555555555,0.4253968253968254
2020-03-30,0.7583030154323892,0.3333333333333333,0.4294294294294294
2020-03-31,0.7440872448378628,0.25,0.3993993993993994
2020-04-01,0.8036405326582601,0.25,0.3978978978978979
